,id,name,description,date_verified,category_icon_path,category_icon_pin_path,category_icon_pin_closed_path,amenities,country,category,location
109,128283,Road 632 just passed Hite,Nice turnout on unpaved road that's accessible without a 4x4. There are two spots within 200 feet and both are easy to back in to. Great views and good hiking around the area (no trails). As soon as the sun went down a lot of mosquitoes showed up but otherwise a great spot. ,2020-03-09 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.902571759932165, 'longitude': -110.36308605675032, 'altitude': 1251.9715693024918, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
110,130082,Hog Spring Recreation Area,Hog Spring Recreation Area. The spot is a pull out with room for a couple of larger RVs along Highway 95. Although it’s along the road at night there is virtually no traffic. It will work for one night. ,2020-04-30 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'No', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.96281884964451, 'longitude': -110.49083413249788, 'altitude': 1234.545034633018, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
111,131710,Upper Browns Creek,"Remote spot in the shadow of Mt. Pennell, with expansive views down NE to the area around the Dirty Devil River. Spot is grassy with a rocky knoll providing some morning shade and wind protection. Access to this area requires driving up the rocky Coyote Benches Road, so a higher clearance vehicle with good tires is recommended. This is a lonely area so you'll likely have it to yourself. No cell service. Water may be available early season just to the NW beside an old corral on Browns Creek.",2020-05-27 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.93805, 'longitude': -110.75409, 'altitude': 2384.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
112,138236,Tire shop ,"Tire shop is located at the 2 story house on the dirt road, past  the Monument Valley KOA (uses the same road as KOA).  Trevan was able to fit our trailer and get us back on the road.  ‭ (928) 714-8442‬",2020-10-09 00:00:00 UTC,/assets/icons/mechanic-d96e8a163cb3a084afad6ea0c1ba0498e48413ce5612226c920e978b240eaac6.png,/assets/icons/mechanic-pin-e5259970e4a686d23db8381ee84be008a62cef85347d3a8db572ac902dcb4488.png,/assets/icons/mechanic-pin_closed-854143d043c3ed258334aadb0b2da276a095393a4f5db1b8bbcac0cd411531ce.png,"{'Open': 'Yes', 'Repairs Vehicles': 'Yes', 'Repairs Motorcycles': 'Unknown', 'Repairs Bicycles': 'Unknown', 'Sells Parts': 'Yes'}",United States,Mechanic and Parts,"{'latitude': 37.017516666666666, 'longitude': -110.15476666666667, 'altitude': 1599.590348813109, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
113,138347,White Canyon rim,Beautiful sites directly at the rim of the white canyon. You can stay at the parking lot (used by hikers) or go down the dirt road and even cross the wash. But therefore you need 4x4 and high clearance. The road is getting better after the wash.  ,2021-04-16 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.706712723403555, 'longitude': -110.23920672759425, 'altitude': 1472.6430682879723, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
114,139047,Tucked away hideout in the canyon ,"This is a really beautiful spot right off the road(300’ dirt rd) in a very beautiful spot of the canyon, right near hogwash recreation area. 

There is a fire pit in the creek bed as well as near a large rock. Private and tucked away when you park van  in back(we have 21’ class b). We put our screen tent in the front area near large rock and parked the van in the back for extra privacy. This is a great long term spot. No sprint or T-Mobile service 

",2020-10-23 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Unknown', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.95269945758808, 'longitude': -110.47580567440062, 'altitude': 1201.6300116647035, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
115,144049,waaay out there,"30 minute off-road drive, any truck or suv is fine. Little sandy. Epic camp spot. No neighbors for 30ish minutes. Park on cliffs. ",2021-04-24 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.4746511275342, 'longitude': -110.46267907436543, 'altitude': 1411.8155402848497, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
116,149560,"Bullfrog Ferry, Lake Powell ","small RORO ferry from Bullfrog to Halls Crossing. Charge starts at  $25 p/car.  Last crossing departs 5pm.  We paid $43 for our truck 27ft long, 2 adults 2 kids. ",2021-04-28 00:00:00 UTC,/assets/icons/vehicle_shipping-dec01ecfe71824d251f81babc7891e5ad45dd8219cec476f2fcc8cd875070dd3.png,/assets/icons/vehicle_shipping-pin-af92ceabaf0917c2773c32271b7885d5a41d6cb44540deb16985f52a5681a517.png,/assets/icons/vehicle_shipping-pin_closed-f3afce4ad23034b78463d00986df4aa30ff35e6c6c85951bb085002a4d1426fa.png,{'Open': 'Yes'},United States,Vehicle Shipping,"{'latitude': 37.51884141474745, 'longitude': -110.74447735223056, 'altitude': 1092.542394662276, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
117,150343,Bullfrog Laundromat,"Moderator note: Laundromat location may not be exact, please update location if possible.

----------------------


Laundromat near store. Free showers also.  $1.00  to wash and 50 cents to dry",2021-05-15 00:00:00 UTC,/assets/icons/laundry-93a28d73d1cf6f964a3a8de6fc52527b58ab1b139115b7be97e36058dcd07c83.png,/assets/icons/laundry-pin-2bf1d95ad52212ee2ab0f488ed7ab4c13ae03a68448530d0da1e00727e404c9c.png,/assets/icons/laundry-pin_closed-1623facbde9c14af5895fd8c2b08210514f4cb3563e4fb2a2dcf783286c2e9ae.png,{'Open': 'Yes'},United States,Laundromat,"{'latitude': 37.52347317070938, 'longitude': -110.7249244991161, 'altitude': 1034.946035003662, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
118,156582,Glen canyon,"Hot and cold showers Free
Outside and inside showers 
Empty in middle of August ",2019-08-08 00:00:00 UTC,/assets/icons/showers-a611dfc9845cb1a0da3e17abda6bbb50bf5e6ad6f75fff191e0fbeecffe95835.png,/assets/icons/showers-pin-21dfc2a98be56b04820bbea61b0155ad1245c3e7a334d3e97c27e67c682cfcae.png,/assets/icons/showers-pin_closed-6c9625e8fa1d650b175c3aab7dd6a5fb18476842d8d8b8d8885eedfbaa773456.png,"{'Open': 'Yes', 'Showers': 'Unknown'}",Mexico,Showers,"{'latitude': 37.87294255989691, 'longitude': -110.39478444640287, 'altitude': 1134.2435418948992, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
119,3783,West of Blanding,Very scenic overlook.,2021-08-13 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.6382, 'longitude': -109.56979, 'altitude': None, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
120,7499,Muley Point,"This area is full of great wild camp options but this is one of our favorites even though the secret seems to be out so you will probably not be alone. It can get windy up here but the views are unbeatable. Only amenity here is fire pits. For an unforgettable drive, head north off the 163 through the valley of the gods (road turns off 7.5 miles north of Mexican Hat) on your way here. Roads in are dirt and not suitable for huge rigs. ",2021-03-21 01:41:51 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.23329646050672, 'longitude': -109.99328079643658, 'altitude': 1922.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
121,8724,Muley Point,"Several nice spots here with great views. Super flat, awesome views, great rock fire pits. No facilities. Most spots accessible with 2wd. Not to be missed!",2021-05-13 20:38:16 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.23857013728321, 'longitude': -109.98163306402677, 'altitude': 1941.8720703125, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
122,8725,Bear Pooh Overlook,"Looking for a free spot with a great view? Don't mind a little leveling, or possibly sharing the spot with some fury brown friends? This spot could be for you. Just off Forest Service road, fire pit, and has a GREAT view of the Utah landscape(hoodoos, etc). Not too far from Natural Bridge National Monument and kinda on the way to Canyonlands NP. ",2015-08-12 19:06:56 UTC,/assets/icons/informal-camp-f07e54b9f95dac612a043295f5c02e5591f33428b6d68a6c46de38ba5a1aade3.png,/assets/icons/informal-camp-pin-b1d3eb9535e3e2b5a3879eb3e4b7085699fd9c3a87e3b12180db59c6b56341c7.png,/assets/icons/informal-camp-pin_closed-ef968ee9662ffab9572dc9d824ea12f85195ce07e793e39732eb1a88fb6f050f.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Informal Campsite,"{'latitude': 37.66144996377951, 'longitude': -109.83176608782028, 'altitude': 2583.451171875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
123,9385,Recapture Reservoir,"This site is located north of Blanding on a small Lake and has approximately 4-5 sites along the lake whitout any facilities.
Camping possible on north and south shore of the lake.",2021-06-15 05:13:13 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.67101, 'longitude': -109.44562, 'altitude': 1800.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
124,9739,Valley of the Gods,"Wide open and stunning. The road in is great when dry. Dozens, maybe millions, of camp spots around. Soooo quiet. No nothin. Pack it out. I could live here. ",2021-10-12 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.28352430280045, 'longitude': -109.81132082651351, 'altitude': 1444.2056884765625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
125,14511,Blue Mountain Trading Post & RV Park,American style RV Park. Sites are half gravel half grass. The WiFi is fast and the owner knows many off road tracks in the region.,2021-06-19 01:24:48 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'Yes - At Sites', 'Wifi': 'Yes - Fast', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'Hot', 'Water': 'Non-Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Unknown'}",United States,Established Campground,"{'latitude': 37.59821, 'longitude': -109.47906, 'altitude': 1801.273191967979, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
126,16986,Comb Wash,"Left and right after crossing the wash if going to Blanding, sandy road, sites with firerings. Didn't sleep there, but seems to be a nice, shady possibility.",2018-05-27 22:42:49 UTC,/assets/icons/informal-camp-f07e54b9f95dac612a043295f5c02e5591f33428b6d68a6c46de38ba5a1aade3.png,/assets/icons/informal-camp-pin-b1d3eb9535e3e2b5a3879eb3e4b7085699fd9c3a87e3b12180db59c6b56341c7.png,/assets/icons/informal-camp-pin_closed-ef968ee9662ffab9572dc9d824ea12f85195ce07e793e39732eb1a88fb6f050f.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Informal Campsite,"{'latitude': 37.51517170817852, 'longitude': -109.65656318498372, 'altitude': 1479.2430419921875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
127,18409,FREE camping,"FREE camping on Bridge National Monument. No amenities, place to fire and woods available. Very nice! Bring your leveling.",2021-04-29 00:55:57 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.59703813, 'longitude': -109.92274636, 'altitude': 2077.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
128,22461,Beef Basin Road - Top,Very nice place with a fantastic view. Beetwen trees with firering. ,2021-03-29 01:28:58 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.950176361391065, 'longitude': -109.66139066043591, 'altitude': 1992.6233767880867, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
129,22912,Cadillac Ranch RV park,Nice campground with some places for tents / Vans with shade. 22$ per night for 2 without services.,2017-10-24 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'Yes - At Sites', 'Wifi': 'Yes - Fast', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'Hot', 'Water': 'Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Unknown'}",United States,Established Campground,"{'latitude': 37.28236472, 'longitude': -109.55054539, 'altitude': 1287.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
